latitude,longitude,address
1.433602,103.775886,167 WOODLANDS ST 11
1.393419,103.743078,545 CHOA CHU KANG ST 52
1.365531,103.958738,190 PASIR RIS ST 12
1.366159,103.959834,194 PASIR RIS ST 12
1.374988,103.94348,513 PASIR RIS ST 52
1.366408,103.958992,192 PASIR RIS ST 12
1.368227,103.964232,255 PASIR RIS ST 21
1.375687,103.945445,503 PASIR RIS ST 52
1.3655,103.847159,317 ANG MO KIO ST 31
1.331988,103.905001,640 BEDOK RESERVOIR RD
1.331342,103.90552,642 BEDOK RESERVOIR RD
1.378115,103.74406,254 CHOA CHU KANG AVE 2
1.393419,103.743078,546 CHOA CHU KANG ST 52
1.342116,103.694242,708 JURONG WEST ST 71
1.374547,103.943137,514 PASIR RIS ST 52
1.364285,103.964144,274 PASIR RIS ST 21
1.373989,103.945021,519 PASIR RIS ST 52
1.365321,103.963652,269 PASIR RIS ST 21
1.36543,103.957001,130 PASIR RIS ST 11
1.366188,103.955993,132 PASIR RIS ST 11
1.365174,103.956379,134 PASIR RIS ST 11
0.0,0.0,80 STRATHMORE AVE
1.362349,103.956045,490B TAMPINES ST 45
1.355353,103.95823,388 TAMPINES ST 32
1.355712,103.958089,391 TAMPINES AVE 7
1.354792,103.959118,386 TAMPINES ST 32
1.444362,103.793225,843 WOODLANDS ST 82
1.427453,103.798017,331 WOODLANDS AVE 1
0.0,0.0,88 REDHILL CL
1.393419,103.743078,540 CHOA CHU KANG ST 52
1.391365,103.742812,526 CHOA CHU KANG ST 51
1.3424,103.695186,701 JURONG WEST ST 71
1.342795,103.694868,710 JURONG WEST ST 71
1.36713,103.963668,257 PASIR RIS ST 21
1.368189,103.963826,254 PASIR RIS ST 21
1.375983,103.945966,500 PASIR RIS ST 52
1.3653,103.963205,268 PASIR RIS ST 21
1.365254,103.964061,270 PASIR RIS ST 21
1.365707,103.956226,133 PASIR RIS ST 11
1.364847,103.95805,136 PASIR RIS ST 11
1.356118,103.957632,390 TAMPINES AVE 7
1.359673,103.957368,486A TAMPINES AVE 9
1.35519,103.958652,387 TAMPINES ST 32
1.355239,103.955878,394 TAMPINES AVE 7
1.442776,103.792818,845 WOODLANDS ST 82
1.437467,103.780997,109 WOODLANDS ST 13
1.427453,103.798017,330 WOODLANDS AVE 1
1.391365,103.742812,506 CHOA CHU KANG ST 51
1.378178,103.745252,252 CHOA CHU KANG AVE 2
1.391365,103.742812,510 CHOA CHU KANG ST 51
1.391365,103.742812,524 CHOA CHU KANG ST 51
1.373714,103.94448,521 PASIR RIS ST 52
1.363434,103.958922,142 PASIR RIS ST 11
1.374212,103.944833,518 PASIR RIS ST 52
1.355288,103.956628,393 TAMPINES AVE 7
1.43784,103.782194,111 WOODLANDS ST 13
1.437026,103.777068,142 MARSILING RD
1.393419,103.743078,542 CHOA CHU KANG ST 52
1.393658,103.744363,543 CHOA CHU KANG ST 52
1.391365,103.742812,501 CHOA CHU KANG ST 51
1.391365,103.742812,502 CHOA CHU KANG ST 51
1.391365,103.742812,509 CHOA CHU KANG ST 51
1.391365,103.742812,523 CHOA CHU KANG ST 51
1.391365,103.742812,527 CHOA CHU KANG ST 51
1.391365,103.742812,531 CHOA CHU KANG ST 51
1.323292,103.86625,48 BENDEMEER RD
1.367598,103.964055,256 PASIR RIS ST 21
1.36496,103.964481,272 PASIR RIS ST 21
1.373484,103.944873,520 PASIR RIS ST 52
1.374225,103.943575,516 PASIR RIS ST 52
1.355301,103.957639,392 TAMPINES AVE 7
1.437389,103.77707,141 MARSILING RD
1.431176,103.779114,323 WOODLANDS ST 32
1.437305,103.782255,107 WOODLANDS ST 13
1.442387,103.787108,808 WOODLANDS ST 81
0.0,0.0,87 REDHILL CL
1.368199,103.963038,253 PASIR RIS ST 21
1.36363,103.959408,139 PASIR RIS ST 11
1.363294,103.961104,145 PASIR RIS ST 11
1.368124,103.962643,252 PASIR RIS ST 21
1.365876,103.963249,267 PASIR RIS ST 21
1.365762,103.964368,271 PASIR RIS ST 21
1.363747,103.962324,152 PASIR RIS ST 13
1.355995,103.958493,373 TAMPINES ST 34
1.335236,103.878665,8 JOO SENG RD
1.431523,103.778884,322 WOODLANDS ST 32
1.430836,103.779491,325 WOODLANDS ST 32
1.440691,103.792314,830 WOODLANDS ST 83
1.442106,103.787335,807 WOODLANDS ST 81
1.283894,103.827336,6 KIM TIAN RD
1.391365,103.742812,504 CHOA CHU KANG ST 51
1.393419,103.743078,544 CHOA CHU KANG ST 52
1.391365,103.742812,507 CHOA CHU KANG ST 51
1.391365,103.742812,508 CHOA CHU KANG ST 51
1.393419,103.743078,548 CHOA CHU KANG ST 52
1.393419,103.743078,551 CHOA CHU KANG ST 52
1.391348,103.747021,708 CHOA CHU KANG ST 53
1.32606,103.856731,112 WHAMPOA RD
1.326432,103.857581,115 WHAMPOA RD
1.362826,103.960572,144 PASIR RIS ST 11
1.377416,103.940381,635 PASIR RIS DR 1
1.378855,103.940736,629 PASIR RIS DR 3
1.362299,103.96211,148 PASIR RIS ST 13
1.36301,103.963194,150 PASIR RIS ST 13
1.363046,103.96018,146 PASIR RIS ST 11
1.379157,103.941283,628 PASIR RIS DR 3
1.378396,103.940882,630 PASIR RIS DR 3
1.363421,103.959891,138 PASIR RIS ST 11
1.36377,103.961947,161 PASIR RIS ST 13
1.376839,103.943721,603 ELIAS RD
1.356893,103.958398,371 TAMPINES ST 34
1.356583,103.958107,372 TAMPINES ST 34
1.356384,103.958618,374 TAMPINES ST 34
1.43817,103.780099,117 MARSILING RISE
1.437753,103.777283,139 MARSILING RD
1.437586,103.777772,135 MARSILING RD
1.440691,103.792314,832 WOODLANDS ST 83
1.44167,103.790178,818 WOODLANDS ST 82
1.283618,103.828283,125 KIM TIAN RD
1.391365,103.742812,505 CHOA CHU KANG ST 51
1.393419,103.743078,541 CHOA CHU KANG ST 52
1.393419,103.743078,550 CHOA CHU KANG ST 52
1.391365,103.742812,515 CHOA CHU KANG ST 51
1.393595,103.742695,549 CHOA CHU KANG ST 52
1.391539,103.745368,702 CHOA CHU KANG ST 53
1.337067,103.720026,369 YUNG AN RD
1.315033,103.86146,46 BENDEMEER RD
1.375842,103.940361,640 PASIR RIS DR 1
1.376435,103.939662,641 PASIR RIS DR 1
1.378071,103.940675,633 PASIR RIS DR 3
1.379643,103.940636,627 PASIR RIS DR 3
1.378655,103.939928,632 PASIR RIS DR 3
1.363444,103.963621,155 PASIR RIS ST 13
1.364451,103.962673,157 PASIR RIS ST 13
1.294454,103.805056,147 MEI LING ST
1.351144,103.937125,842B TAMPINES ST 82
1.350971,103.936669,842C TAMPINES ST 82
1.352629,103.958216,327 TAMPINES ST 32
1.353375,103.959829,331 TAMPINES ST 32
1.352696,103.937297,856C TAMPINES ST 82
1.436844,103.777722,134 MARSILING RD
1.439174,103.779676,122 MARSILING RISE
1.393419,103.743078,547 CHOA CHU KANG ST 52
1.39132,103.745931,703 CHOA CHU KANG ST 53
1.390782,103.745589,704 CHOA CHU KANG ST 53
1.390517,103.746273,705 CHOA CHU KANG ST 53
1.393419,103.743078,563 CHOA CHU KANG ST 52
1.395404,103.745604,564 CHOA CHU KANG ST 52
1.393419,103.743078,566 CHOA CHU KANG ST 52
0.0,0.0,761 CHOA CHU KANG NTH 5
1.391365,103.742812,513 CHOA CHU KANG ST 51
1.346302,103.700559,738 JURONG WEST ST 75
1.346177,103.706263,266 BOON LAY DR
1.345887,103.700802,735 JURONG WEST ST 75
1.346126,103.701634,736 JURONG WEST ST 75
1.345016,103.693541,828A JURONG WEST ST 81
1.376615,103.939999,639 PASIR RIS DR 1
1.379754,103.941042,626 PASIR RIS DR 3
1.363075,103.962494,151 PASIR RIS ST 13
1.376615,103.940529,637 PASIR RIS DR 1
1.376697,103.942699,606 ELIAS RD
1.375565,103.942817,609 ELIAS RD
1.294869,103.804926,149 MEI LING ST
1.352759,103.959161,325 TAMPINES ST 32
1.353372,103.959602,330 TAMPINES ST 32
1.35276,103.960272,336 TAMPINES ST 32
1.438118,103.777272,138 MARSILING RD
1.44009,103.791081,834 WOODLANDS ST 83
1.39059,103.74672,706 CHOA CHU KANG ST 53
1.393419,103.743078,565 CHOA CHU KANG ST 52
1.393419,103.743078,567 CHOA CHU KANG ST 52
1.391365,103.742812,514 CHOA CHU KANG ST 51
1.393419,103.743078,568 CHOA CHU KANG ST 52
1.393419,103.743078,569 CHOA CHU KANG ST 52
0.0,0.0,755 CHOA CHU KANG NTH 5
0.0,0.0,559 CHOA CHU KANG NTH 6
1.34597,103.707047,264 BOON LAY DR
1.345753,103.706564,265 BOON LAY DR
1.346056,103.708621,258 BOON LAY DR
1.325762,103.857151,113 WHAMPOA RD
1.363684,103.962985,153 PASIR RIS ST 13
1.363431,103.961756,156 PASIR RIS ST 13
1.377505,103.938328,642 PASIR RIS DR 10
1.377769,103.937898,643 PASIR RIS DR 10
1.378457,103.939061,647 PASIR RIS DR 10
1.377352,103.944077,602 ELIAS RD
1.374608,103.946978,580 PASIR RIS ST 53
1.293481,103.804808,143 MEI LING ST
1.351914,103.938068,842F TAMPINES ST 82
1.351629,103.937403,842H TAMPINES ST 82
1.352189,103.938814,856D TAMPINES ST 82
1.352586,103.959826,337 TAMPINES ST 32
0.0,0.0,172A LOR 1 TOA PAYOH
1.438411,103.780579,118 MARSILING RISE
1.444362,103.793225,820 WOODLANDS ST 82
1.44047,103.791048,835 WOODLANDS ST 83
1.441814,103.791982,848 WOODLANDS ST 82
1.430712,103.842792,330 YISHUN RING RD
1.283702,103.829204,123 KIM TIAN RD
1.391365,103.742812,516 CHOA CHU KANG ST 51
1.391365,103.742812,518 CHOA CHU KANG ST 51
1.390643,103.747148,707 CHOA CHU KANG ST 53
1.391365,103.742812,517 CHOA CHU KANG ST 51
0.0,0.0,751 CHOA CHU KANG NTH 5
0.0,0.0,557 CHOA CHU KANG NTH 6
0.0,0.0,558 CHOA CHU KANG NTH 6
1.345432,103.7004,734 JURONG WEST ST 73
1.345053,103.707457,262 BOON LAY DR
1.336055,103.720827,360 YUNG AN RD
1.345054,103.692491,844 JURONG WEST ST 81
1.348693,103.700459,754 JURONG WEST ST 74
1.336548,103.72015,363 YUNG AN RD
1.380789,103.93728,704 PASIR RIS DR 10
1.380621,103.937781,705 PASIR RIS DR 10
1.376175,103.940645,638 PASIR RIS DR 1
1.378796,103.93868,648 PASIR RIS DR 10
1.378449,103.938471,649 PASIR RIS DR 10
1.37431,103.947474,579 PASIR RIS ST 53
1.351381,103.960954,341 TAMPINES ST 33
1.35134,103.961994,342 TAMPINES ST 33
1.353086,103.938425,856F TAMPINES ST 82
1.353329,103.958765,329 TAMPINES ST 32
1.353368,103.961195,333 TAMPINES ST 32
1.352587,103.961188,334 TAMPINES ST 32
1.442931,103.787839,809 WOODLANDS ST 81
1.442643,103.788094,810 WOODLANDS ST 81
1.444362,103.793225,821 WOODLANDS ST 82
1.41823,103.833577,309 YISHUN RING RD
0.0,0.0,760 CHOA CHU KANG NTH 5
0.0,0.0,752 CHOA CHU KANG NTH 5
0.0,0.0,757 CHOA CHU KANG NTH 5
0.0,0.0,553 CHOA CHU KANG NTH 6
1.399013,103.745622,603 CHOA CHU KANG ST 62
1.345604,103.708735,259 BOON LAY DR
1.336059,103.720572,361 YUNG AN RD
1.336532,103.720762,358 YUNG AN RD
1.345294,103.69154,846 JURONG WEST ST 81
1.336232,103.719838,362 YUNG AN RD
1.380306,103.938095,700 PASIR RIS DR 10
1.380194,103.937601,702 PASIR RIS DR 10
1.380392,103.937184,703 PASIR RIS DR 10
1.363393,103.963233,154 PASIR RIS ST 13
1.376218,103.94235,607 ELIAS RD
1.375868,103.943037,608 ELIAS RD
1.293946,103.805185,145 MEI LING ST
1.29391,103.804522,146 MEI LING ST
1.352076,103.937098,842G TAMPINES ST 82
1.351781,103.958483,323 TAMPINES ST 33
1.351025,103.956324,319 TAMPINES ST 33
1.351371,103.958941,339 TAMPINES ST 33
1.351759,103.96158,343 TAMPINES ST 33
0.0,0.0,172 LOR 1 TOA PAYOH
1.437567,103.778064,133 MARSILING RISE
1.438008,103.780467,116 MARSILING RISE
1.439176,103.77996,121 MARSILING RISE
1.444362,103.793225,849 WOODLANDS ST 82
1.431667,103.841857,314 YISHUN RING RD
1.283408,103.828889,122 KIM TIAN RD
1.399013,103.745622,613 CHOA CHU KANG ST 62
0.0,0.0,753 CHOA CHU KANG NTH 5
0.0,0.0,758 CHOA CHU KANG NTH 5
0.0,0.0,554 CHOA CHU KANG NTH 6
0.0,0.0,561 CHOA CHU KANG NTH 6
1.340887,103.695255,704 JURONG WEST ST 71
1.345906,103.7082,257 BOON LAY DR
1.337012,103.721009,357 YUNG AN RD
1.345133,103.692073,847 JURONG WEST ST 81
1.348605,103.699444,752 JURONG WEST ST 74
1.379945,103.937951,701 PASIR RIS DR 10
1.38127,103.93909,708 PASIR RIS DR 10
1.374789,103.946564,581 PASIR RIS ST 53
1.375613,103.947016,583 PASIR RIS ST 53
1.294376,103.804483,148 MEI LING ST
1.351665,103.956622,317 TAMPINES ST 33
1.350845,103.956878,320 TAMPINES ST 33
1.351691,103.959366,338 TAMPINES ST 33
1.351368,103.959997,340 TAMPINES ST 33
0.0,0.0,171 LOR 1 TOA PAYOH
1.430449,103.772786,401 WOODLANDS ST 41
1.429561,103.772917,406 WOODLANDS ST 41
1.429048,103.773311,409 WOODLANDS ST 41
1.427799,103.772776,413 WOODLANDS ST 41
1.427909,103.774133,415 WOODLANDS ST 41
1.427795,103.774619,421 WOODLANDS ST 41
1.428383,103.773889,416 WOODLANDS ST 41
1.444362,103.793225,850 WOODLANDS ST 82
1.3698,103.834032,253A ANG MO KIO ST 21
1.32243,103.936223,10B BEDOK STH AVE 2
1.322104,103.936226,10C BEDOK STH AVE 2
1.321789,103.936414,10D BEDOK STH AVE 2
0.0,0.0,127 BT MERAH LANE 1
0.0,0.0,754 CHOA CHU KANG NTH 5
0.0,0.0,555 CHOA CHU KANG NTH 6
0.0,0.0,560 CHOA CHU KANG NTH 6
1.399013,103.745622,602 CHOA CHU KANG ST 62
1.399013,103.745622,601 CHOA CHU KANG ST 62
1.399013,103.745622,604 CHOA CHU KANG ST 62
1.329795,103.886222,33 BALAM RD
1.34622,103.700025,739 JURONG WEST ST 73
1.336046,103.721414,359 YUNG AN RD
1.344888,103.691673,845 JURONG WEST ST 81
1.345893,103.692166,848 JURONG WEST ST 81
1.346324,103.691887,850 JURONG WEST ST 81
1.346924,103.692927,853 JURONG WEST ST 81
1.34938,103.699756,760 JURONG WEST ST 74
1.349082,103.699527,761 JURONG WEST ST 74
1.381684,103.938533,709 PASIR RIS DR 10
1.382334,103.936311,718 PASIR RIS ST 72
1.380906,103.936872,722 PASIR RIS ST 72
1.374598,103.941975,612 ELIAS RD
1.381277,103.938266,707 PASIR RIS DR 10
1.382071,103.936873,719 PASIR RIS ST 72
1.374044,103.947609,578 PASIR RIS ST 53
1.375216,103.94679,582 PASIR RIS ST 53
1.375212,103.947942,586 PASIR RIS ST 53
1.292322,103.814598,133 CLARENCE LANE
1.351648,103.957923,316 TAMPINES ST 33
1.351326,103.962701,346 TAMPINES ST 33
1.352814,103.963439,348 TAMPINES ST 33
1.431072,103.772258,402 WOODLANDS ST 41
1.438843,103.780326,119 MARSILING RISE
1.442323,103.789955,875 WOODLANDS ST 82
1.428749,103.773627,410 WOODLANDS ST 41
1.427925,103.773518,414 WOODLANDS ST 41
1.430715,103.772261,403 WOODLANDS ST 41
1.430362,103.772266,404 WOODLANDS ST 41
1.432164,103.84133,310 YISHUN RING RD
1.399013,103.745622,607 CHOA CHU KANG ST 62
1.399013,103.745622,605 CHOA CHU KANG ST 62
1.399013,103.745622,606 CHOA CHU KANG ST 62
1.313999,103.765186,450 CLEMENTI AVE 3
1.341463,103.694576,706 JURONG WEST ST 71
1.345147,103.70779,260 BOON LAY DR
1.375141,103.941966,610 ELIAS RD
1.380927,103.938229,706 PASIR RIS DR 10
1.374966,103.947222,584 PASIR RIS ST 53
1.382365,103.938058,713 PASIR RIS ST 72
1.351809,103.962504,345 TAMPINES ST 33
1.355658,103.960748,363 TAMPINES ST 34
1.438337,103.781001,115 MARSILING RISE
1.428869,103.774153,417 WOODLANDS ST 41
1.442829,103.791731,839 WOODLANDS ST 82
1.429998,103.772259,405 WOODLANDS ST 41
1.428522,103.772821,411 WOODLANDS ST 41
1.438733,103.781285,114 MARSILING RISE
1.438172,103.779851,126 MARSILING RISE
1.399077,103.744992,609 CHOA CHU KANG ST 62
1.399013,103.745622,610 CHOA CHU KANG ST 62
0.0,0.0,42 CIRCUIT RD
1.340909,103.694648,705 JURONG WEST ST 71
1.341848,103.693899,707 JURONG WEST ST 71
1.347319,103.692709,852 JURONG WEST ST 81
1.374929,103.941505,613 ELIAS RD
1.380826,103.936541,723 PASIR RIS ST 72
1.37793,103.933638,756 PASIR RIS ST 71
1.38257,103.937705,714 PASIR RIS ST 72
1.382046,103.937505,710 PASIR RIS ST 72
1.355515,103.961995,359 TAMPINES ST 34
1.353746,103.962736,350 TAMPINES ST 33
1.428812,103.772575,408 WOODLANDS ST 41
1.442815,103.788712,872 WOODLANDS ST 81
1.442815,103.788712,873 WOODLANDS ST 81
1.443384,103.79169,841 WOODLANDS ST 82
1.443842,103.793292,844 WOODLANDS AVE 4
1.442815,103.788712,870 WOODLANDS ST 81
1.442815,103.788712,826 WOODLANDS ST 81
0.0,0.0,285 BT BATOK EAST AVE 3
1.399013,103.745622,612 CHOA CHU KANG ST 62
1.399013,103.745622,615 CHOA CHU KANG ST 62
1.399013,103.745622,616 CHOA CHU KANG ST 62
0.0,0.0,617 CHOA CHU KANG NTH 7
0.0,0.0,618 CHOA CHU KANG NTH 7
0.0,0.0,619 CHOA CHU KANG NTH 7
1.399013,103.745622,614 CHOA CHU KANG ST 62
1.346708,103.692732,851 JURONG WEST ST 81
1.37422,103.946052,574 PASIR RIS ST 53
1.376294,103.941829,615 ELIAS RD
1.377626,103.933877,755 PASIR RIS ST 71
1.373524,103.946872,577 PASIR RIS ST 53
1.381317,103.936493,721 PASIR RIS ST 72
1.381319,103.935679,725 PASIR RIS ST 72
1.293161,103.81443,129 CLARENCE LANE
1.354189,103.962511,352 TAMPINES ST 33
1.354692,103.962993,353 TAMPINES ST 33
1.355578,103.962259,360 TAMPINES ST 34
1.442815,103.788712,871 WOODLANDS ST 81
1.443429,103.793691,846 WOODLANDS AVE 4
1.431955,103.781083,342 WOODLANDS AVE 1
1.440691,103.792314,869 WOODLANDS ST 83
1.371123,103.847425,709 ANG MO KIO AVE 8
0.0,0.0,286 BT BATOK EAST AVE 3
1.399013,103.745622,621 CHOA CHU KANG ST 62
1.399013,103.745622,611 CHOA CHU KANG ST 62
1.399013,103.745622,620 CHOA CHU KANG ST 62
1.347746,103.695974,854 JURONG WEST ST 81
1.350138,103.70036,758 JURONG WEST ST 74
1.349929,103.699513,759 JURONG WEST ST 74
1.350061,103.695357,865 JURONG WEST ST 81
1.348105,103.696702,857 JURONG WEST ST 81
1.377056,103.933708,757 PASIR RIS ST 71
1.376767,103.933406,758 PASIR RIS ST 71
1.372921,103.94696,576 PASIR RIS ST 53
1.378335,103.935679,745 PASIR RIS ST 71
1.375751,103.941442,614 ELIAS RD
1.375223,103.947371,585 PASIR RIS ST 53
1.292829,103.814811,130 CLARENCE LANE
1.356209,103.961615,362 TAMPINES ST 34
1.438846,103.779393,124 MARSILING RISE
1.440691,103.792314,867 WOODLANDS ST 83
1.440691,103.792314,868 WOODLANDS ST 83
1.371598,103.839182,104A ANG MO KIO ST 11
0.0,0.0,59 NEW UPP CHANGI RD
1.272848,103.822035,35 TELOK BLANGAH RISE
1.314246,103.764552,442 CLEMENTI AVE 3
1.312508,103.764925,446 CLEMENTI AVE 3
1.34939,103.695616,863 JURONG WEST ST 81
1.350461,103.695626,866 JURONG WEST ST 81
1.349533,103.696677,861 JURONG WEST ST 81
1.350027,103.696928,862 JURONG WEST ST 81
1.373471,103.945533,572 PASIR RIS ST 53
1.37757,103.935103,744 PASIR RIS ST 71
1.375659,103.936443,771 PASIR RIS ST 71
1.376526,103.934443,764 PASIR RIS ST 71
1.376812,103.934604,765 PASIR RIS ST 71
0.0,0.0,131 CLARENCE LANE
1.354735,103.962537,354 TAMPINES ST 33
1.354912,103.96189,355 TAMPINES ST 33
1.354485,103.960986,358 TAMPINES ST 33
0.0,0.0,86 LOR 2 TOA PAYOH
0.0,0.0,82 LOR 4 TOA PAYOH
0.0,0.0,80 LOR 4 TOA PAYOH
1.431294,103.781346,340 WOODLANDS AVE 1
1.440406,103.791683,836 WOODLANDS ST 83
1.431022,103.781632,339 WOODLANDS AVE 1
1.44426,103.790735,882 WOODLANDS ST 82
1.440691,103.792314,861 WOODLANDS ST 83
1.440691,103.792314,862 WOODLANDS ST 83
1.440691,103.792314,863 WOODLANDS ST 83
1.44104,103.79513,864 WOODLANDS ST 83
1.444362,103.793225,879 WOODLANDS ST 82
0.0,0.0,217 BEDOK NTH ST 1
0.0,0.0,13 JLN BT MERAH
1.349844,103.700849,757 JURONG WEST ST 74
1.349202,103.700613,756 JURONG WEST ST 74
1.348954,103.696719,860 JURONG WEST ST 81
1.373799,103.945818,573 PASIR RIS ST 53
1.378639,103.935225,746 PASIR RIS ST 71
1.377344,103.934218,754 PASIR RIS ST 71
1.376185,103.934187,763 PASIR RIS ST 71
1.381685,103.93653,720 PASIR RIS ST 72
1.35185,103.963107,347 TAMPINES ST 33
1.358846,103.958134,497B TAMPINES ST 45
1.354516,103.961382,356 TAMPINES ST 33
1.35939,103.958537,497A TAMPINES ST 45
0.0,0.0,84 LOR 2 TOA PAYOH
1.440965,103.792092,860 WOODLANDS ST 83
1.445427,103.791781,878 WOODLANDS AVE 9
1.440484,103.79452,858 WOODLANDS ST 83
1.442815,103.788712,827 WOODLANDS ST 81
1.333938,103.907258,657 JLN TENAGA
0.0,0.0,287 BT BATOK EAST AVE 3
0.0,0.0,134 JLN BT MERAH
1.34939,103.698532,764 JURONG WEST ST 74
1.348553,103.700935,755 JURONG WEST ST 74
0.0,0.0,159 YUNG PING RD
1.373076,103.945587,571 PASIR RIS ST 53
1.379212,103.934664,747 PASIR RIS ST 71
1.37777,103.934384,752 PASIR RIS ST 71
1.375973,103.936056,766 PASIR RIS ST 71
1.377924,103.93584,740 PASIR RIS ST 71
1.377451,103.935546,743 PASIR RIS ST 71
1.383072,103.936777,716 PASIR RIS ST 72
0.0,0.0,7 C'WEALTH AVE
0.0,0.0,7A C'WEALTH AVE
0.0,0.0,19 QUEEN'S CL
0.0,0.0,20 QUEEN'S CL
0.0,0.0,22 QUEEN'S CL
1.358439,103.958711,497C TAMPINES ST 45
1.355784,103.96267,361 TAMPINES ST 34
1.360203,103.95941,497G TAMPINES ST 45
1.359821,103.960029,497H TAMPINES ST 45
0.0,0.0,80A LOR 4 TOA PAYOH
1.440424,103.793859,857 WOODLANDS ST 83
1.444672,103.790418,876 WOODLANDS AVE 9
1.445134,103.791335,877 WOODLANDS AVE 9
1.444362,103.793225,823 WOODLANDS ST 82
1.372019,103.847505,722 ANG MO KIO AVE 8
1.371468,103.838462,104B ANG MO KIO ST 11
0.0,0.0,205 BEDOK NTH ST 1
0.0,0.0,208 NEW UPP CHANGI RD
1.333006,103.906965,654 JLN TENAGA
1.334165,103.908975,664 JLN DAMAI
1.334126,103.908123,665 JLN DAMAI
1.272242,103.822203,38 TELOK BLANGAH RISE
0.0,0.0,789 CHOA CHU KANG NTH 6
1.349605,103.694535,864 JURONG WEST ST 81
1.34714,103.696658,856 JURONG WEST ST 81
1.349787,103.697697,766 JURONG WEST ST 74
1.346936,103.696119,855 JURONG WEST ST 81
1.327561,103.72233,157 YUNG LOH RD
0.0,0.0,160 YUNG PING RD
1.349289,103.696124,859 JURONG WEST ST 81
1.320818,103.870015,66 KALLANG BAHRU
1.379488,103.937595,736 PASIR RIS DR 10
1.378177,103.934821,750 PASIR RIS ST 71
1.375634,103.936028,767 PASIR RIS ST 71
1.375375,103.936783,772 PASIR RIS ST 71
1.375064,103.93527,769 PASIR RIS ST 71
1.374841,103.936608,773 PASIR RIS ST 71
1.376483,103.933342,760 PASIR RIS ST 71
1.376298,103.933808,761 PASIR RIS ST 71
1.375031,103.936112,770 PASIR RIS ST 71
1.37576,103.933805,762 PASIR RIS ST 71
1.378675,103.934431,749 PASIR RIS ST 71
1.374429,103.938181,778 PASIR RIS ST 71
1.373892,103.938537,781 PASIR RIS ST 71
0.0,0.0,21 QUEEN'S CL
1.35751,103.953022,450E TAMPINES ST 42
1.440211,103.792313,851 WOODLANDS ST 83
1.440492,103.793265,856 WOODLANDS ST 83
1.440691,103.792314,859 WOODLANDS ST 83
1.444487,103.791917,881 WOODLANDS ST 82
1.333727,103.909035,667 JLN DAMAI
1.333449,103.908724,668 JLN DAMAI
1.39475,103.747114,784 CHOA CHU KANG DR
1.395627,103.747102,786 CHOA CHU KANG DR
0.0,0.0,765 CHOA CHU KANG NTH 5
0.0,0.0,788 CHOA CHU KANG NTH 6
0.0,0.0,791 CHOA CHU KANG NTH 6
1.395627,103.747102,785 CHOA CHU KANG DR
1.394077,103.749927,768 CHOA CHU KANG ST 54
1.357805,103.883649,201 HOUGANG ST 21
1.336595,103.737659,104 JURONG EAST ST 13
1.327757,103.722503,155 YUNG LOH RD
1.327944,103.721746,156 YUNG LOH RD
1.32855,103.723,158 YUNG LOH RD
0.0,0.0,161 YUNG PING RD
0.0,0.0,162 YUNG PING RD
0.0,0.0,163 YUNG PING RD
1.372717,103.946513,570 PASIR RIS ST 53
1.377674,103.936528,741 PASIR RIS ST 71
1.375321,103.935651,768 PASIR RIS ST 71
1.377121,103.936114,742 PASIR RIS ST 71
1.373368,103.938897,782 PASIR RIS ST 71
1.357286,103.952392,450C TAMPINES ST 42
0.0,0.0,82A LOR 4 TOA PAYOH
0.0,0.0,80B LOR 4 TOA PAYOH
1.444486,103.792434,880 WOODLANDS ST 82
1.371457,103.846756,713 ANG MO KIO AVE 6
1.370375,103.847291,704 ANG MO KIO AVE 8
0.0,0.0,204 BEDOK NTH ST 1
1.332162,103.908465,672 JLN DAMAI
1.333329,103.906761,655 JLN TENAGA
0.0,0.0,12 JLN BT MERAH
0.0,0.0,139 JLN BT MERAH
1.287799,103.819406,81 REDHILL LANE
0.0,0.0,135 JLN BT MERAH
1.394347,103.748123,771 CHOA CHU KANG ST 54
0.0,0.0,792 CHOA CHU KANG NTH 6
0.0,0.0,787 CHOA CHU KANG NTH 6
1.350062,103.698346,765 JURONG WEST ST 74
1.321559,103.869239,67 KALLANG BAHRU
1.379614,103.936901,737 PASIR RIS DR 10
1.37843,103.934918,748 PASIR RIS ST 71
1.378174,103.933813,751 PASIR RIS ST 71
1.37475,103.937234,776 PASIR RIS ST 71
1.375147,103.937538,777 PASIR RIS ST 71
1.37423,103.936699,774 PASIR RIS ST 71
1.3579,103.953149,450F TAMPINES ST 42
0.0,0.0,82B LOR 4 TOA PAYOH
1.441079,103.792674,865 WOODLANDS ST 83
1.371763,103.847099,720 ANG MO KIO AVE 6
1.370439,103.847525,705 ANG MO KIO AVE 8
0.0,0.0,203 BEDOK NTH ST 1
1.332593,103.907526,652 JLN TENAGA
0.0,0.0,124A BT MERAH VIEW
1.287346,103.819483,82 REDHILL LANE
1.286557,103.819281,83 REDHILL LANE
0.0,0.0,766 CHOA CHU KANG NTH 5
0.0,0.0,790 CHOA CHU KANG NTH 6
1.394347,103.748123,767 CHOA CHU KANG ST 54
1.339409,103.720179,352 KANG CHING RD
1.338089,103.723602,331 TAH CHING RD
1.339352,103.723406,333 KANG CHING RD
1.378584,103.936808,739 PASIR RIS DR 10
1.344394,103.954117,245 SIMEI ST 5
1.344726,103.95342,246 SIMEI ST 5
